access_point_id,stop_id,raw_stop_id,stop_name,mode,source_feed,district,in_system_a,in_system_b
iett_325__bus,iett_325,325,EKİM SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_326__bus,iett_326,326,AKNUR SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_1040__bus,iett_1040,1040,NECİP FAZIL KISAKÜREK ORTAOKULU,bus,iett_gtfs,Pendik,True,False
iett_1044__bus,iett_1044,1044,İSTANBUL TİCARET ODASI MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Pendik,True,False
iett_1045__bus,iett_1045,1045,İSTANBUL TİCARET ODASI MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Pendik,True,False
iett_328__bus,iett_328,328,BEHRAM SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_329__bus,iett_329,329,BEHRAM SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_1046__bus,iett_1046,1046,VERGİ DAİRESİ,bus,iett_gtfs,Kartal,True,False
iett_1046__metrobus,iett_1046,1046,VERGİ DAİRESİ,metrobus,iett_gtfs,Kartal,True,True
iett_1047__bus,iett_1047,1047,VERGİ DAİRESİ,bus,iett_gtfs,Pendik,True,False
iett_1048__bus,iett_1048,1048,700.YIL ORTAOKULU,bus,iett_gtfs,Pendik,True,False
iett_1049__bus,iett_1049,1049,700.YIL ORTAOKULU,bus,iett_gtfs,Pendik,True,False
iett_330__bus,iett_330,330,AKDENİZ SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_1593__bus,iett_1593,1593,MUSTAFA KEMALPAŞA CADDESİ,bus,iett_gtfs,Kartal,True,False
iett_1594__bus,iett_1594,1594,MUSTAFA KEMALPAŞA CADDESİ,bus,iett_gtfs,Kartal,True,False
iett_1595__bus,iett_1595,1595,ADALET SARAYI,bus,iett_gtfs,Kartal,True,False
iett_1596__bus,iett_1596,1596,ADALET SARAYI,bus,iett_gtfs,Kartal,True,False
iett_1597__bus,iett_1597,1597,TRABZON SOKAK,bus,iett_gtfs,Kartal,True,False
iett_1598__bus,iett_1598,1598,TRABZON SOKAK,bus,iett_gtfs,Kartal,True,False
iett_1054__bus,iett_1054,1054,KAYNARCA MERKEZ CAMİİ,bus,iett_gtfs,Pendik,True,False
iett_333__bus,iett_333,333,ESKİ ANKARA CADDESİ,bus,iett_gtfs,Tuzla,True,False
iett_334__bus,iett_334,334,ESKİ ANKARA CADDESİ,bus,iett_gtfs,Tuzla,True,False
iett_335__bus,iett_335,335,ÜMİT SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_336__bus,iett_336,336,ÜMİT SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_1056__bus,iett_1056,1056,DUDAYEV SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1058__bus,iett_1058,1058,BARBAROS HAYRETTİNPAŞA CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1059__bus,iett_1059,1059,BARBAROS HAYRETTİNPAŞA CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1060__bus,iett_1060,1060,ARTUKBEY İLKOKULU,bus,iett_gtfs,Pendik,True,False
iett_1061__bus,iett_1061,1061,ARTUKBEY İLKOKULU,bus,iett_gtfs,Pendik,True,False
iett_1062__bus,iett_1062,1062,ATATÜRK CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1064__bus,iett_1064,1064,ŞENTÜRK SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1065__bus,iett_1065,1065,ŞENTÜRK SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1066__bus,iett_1066,1066,AFET KOORDİNASYON MERKEZİ,bus,iett_gtfs,Pendik,True,False
iett_1067__bus,iett_1067,1067,PENDİK KURTKÖY SPOR KOMPLEKSİ,bus,iett_gtfs,Pendik,True,False
iett_1068__bus,iett_1068,1068,PENDİK KURTKÖY SPOR KOMPLEKSİ,bus,iett_gtfs,Pendik,True,False
iett_290136__bus,iett_290136,290136,ŞİLE YOLU,bus,iett_gtfs,Çekmeköy,True,False
iett_290136__metrobus,iett_290136,290136,ŞİLE YOLU,metrobus,iett_gtfs,Çekmeköy,True,True
iett_1071__bus,iett_1071,1071,ABDURRAHMAN GÜRSES ANADOLU İMAM HATİP LİSESİ,bus,iett_gtfs,Pendik,True,False
iett_510303__bus,iett_510303,510303,ATATÜRK CADDESİ,bus,iett_gtfs,Maltepe,True,False
iett_510305__bus,iett_510305,510305,ORHANGAZİ CADDESİ ,bus,iett_gtfs,Maltepe,True,False
iett_510306__bus,iett_510306,510306,ORHANGAZİ CADDESİ,bus,iett_gtfs,Maltepe,True,False
iett_1600__bus,iett_1600,1600,ASLAN SOKAK,bus,iett_gtfs,Kartal,True,False
iett_1072__bus,iett_1072,1072,KARADAĞ CADDESİ,bus,iett_gtfs,Tuzla,True,False
iett_1073__bus,iett_1073,1073,KARADAĞ CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1601__bus,iett_1601,1601,İHSAN SOKAK,bus,iett_gtfs,Kartal,True,False
iett_1076__bus,iett_1076,1076,KARTAL SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1077__bus,iett_1077,1077,KARTAL SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1078__bus,iett_1078,1078,LİSE CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1079__bus,iett_1079,1079,LİSE CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1080__bus,iett_1080,1080,ÜSTÜN CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1082__bus,iett_1082,1082,EVLİYA ÇELEBİ CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1083__bus,iett_1083,1083,EVLİYA ÇELEBİ CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1084__bus,iett_1084,1084,ŞEYHLİ TOKİ KONUTLARI,bus,iett_gtfs,Pendik,True,False
iett_1085__bus,iett_1085,1085,ŞEYHLİ TOKİ KONUTLARI,bus,iett_gtfs,Pendik,True,False
iett_1086__bus,iett_1086,1086,ERTUĞRUL  GAZİ,bus,iett_gtfs,Pendik,True,False
iett_1087__bus,iett_1087,1087,ERTUĞRUL GAZİ,bus,iett_gtfs,Pendik,True,False
iett_1088__bus,iett_1088,1088,ŞEYH ŞABANİ VELİ CAMİİ,bus,iett_gtfs,Pendik,True,False
iett_1090__bus,iett_1090,1090,İNSAF SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1092__bus,iett_1092,1092,SULTAN AHMET CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1094__bus,iett_1094,1094,GÖKBAKIR SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1096__bus,iett_1096,1096,EMİRGAN SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1098__bus,iett_1098,1098,KARTOPU  SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1099__bus,iett_1099,1099,ERENLER  CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1100__bus,iett_1100,1100,ZÜMRÜT CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_337__bus,iett_337,337,FETTAH BAŞARAN CADDESİ,bus,iett_gtfs,Tuzla,True,False
iett_339__bus,iett_339,339,ORHANLI MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Tuzla,True,False
iett_341__bus,iett_341,341,DERVİŞ SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_342__bus,iett_342,342,DERVİŞ SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_1101__bus,iett_1101,1101,MİLLET CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1102__bus,iett_1102,1102,MİLLET CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1103__bus,iett_1103,1103,AKKAYA SOKAK,bus,iett_gtfs,Pendik,True,False
iett_1104__bus,iett_1104,1104,AKKAYA SOKAK,bus,iett_gtfs,Pendik,True,False
iett_343__bus,iett_343,343,ERDOST SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_1105__bus,iett_1105,1105,BALLICA CADDESİ,bus,iett_gtfs,Pendik,True,False
iett_1107__bus,iett_1107,1107,VELİBABA AİLE SAĞLIĞI MERKEZİ,bus,iett_gtfs,Pendik,True,False
iett_1108__bus,iett_1108,1108,VELİBABA YENİ CAMİİ,bus,iett_gtfs,Pendik,True,False
iett_345__bus,iett_345,345,HALİL TÜRKKAN KIZ ANADOLU İMAM HATİP LİSESİ,bus,iett_gtfs,Tuzla,True,False
iett_1109__bus,iett_1109,1109,AYDOS  AİLE SAĞLIĞI MERKEZİ,bus,iett_gtfs,Pendik,True,False
iett_1110__bus,iett_1110,1110,AYDOS  AİLE SAĞLIĞI MERKEZİ,bus,iett_gtfs,Pendik,True,False
iett_578608__bus,iett_578608,578608,ATAŞEHİR BELEDİYESİ,bus,iett_gtfs,Ataşehir,True,False
iett_578610__bus,iett_578610,578610,ATAŞEHİR KAYMAKAMLIĞI,bus,iett_gtfs,Ataşehir,True,False
iett_578611__bus,iett_578611,578611,ATAŞEHİR KAYMAKAMLIĞI,bus,iett_gtfs,Ataşehir,True,False
iett_578612__bus,iett_578612,578612,DİLEK SABANCI CADDESİ,bus,iett_gtfs,Ataşehir,True,False
iett_578613__bus,iett_578613,578613,DİLEK SABANCI CADDESİ,bus,iett_gtfs,Ataşehir,True,False
iett_578614__bus,iett_578614,578614,SELMANI FARİSİ CAMİİ,bus,iett_gtfs,Ataşehir,True,False
iett_578615__bus,iett_578615,578615,SELMANI FARİSİ CAMİİ,bus,iett_gtfs,Ataşehir,True,False
iett_5251821__bus,iett_5251821,5251821,HACI MUSTAFA ÖZYAZICI CAMİİ,bus,iett_gtfs,Maltepe,True,False
iett_5251822__bus,iett_5251822,5251822,HACI MUSTAFA ÖZYAZICI CAMİİ,bus,iett_gtfs,Maltepe,True,False
iett_510323__bus,iett_510323,510323,GÜLSUYU METRO,bus,iett_gtfs,Maltepe,True,False
iett_510690__bus,iett_510690,510690,HAYDARPAŞA ÖĞRENCİ YURDU,bus,iett_gtfs,Kadıköy,True,False
iett_681279__bus,iett_681279,681279,HAYDARPAŞA MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Üsküdar,True,False
iett_510326__bus,iett_510326,510326,MİMAR SİNAN CAMİİ,bus,iett_gtfs,Maltepe,True,False
iett_510328__bus,iett_510328,510328,ORHANGAZİ ANADOLU LİSESİ,bus,iett_gtfs,Maltepe,True,False
iett_578617__bus,iett_578617,578617,NECİP FAZIL BULVARI,bus,iett_gtfs,Ataşehir,True,False
iett_578618__bus,iett_578618,578618,NECİP FAZIL BULVARI,bus,iett_gtfs,Ataşehir,True,False
iett_578619__bus,iett_578619,578619,SELÇUKLAR CAMİİ,bus,iett_gtfs,Ataşehir,True,False
iett_1111__bus,iett_1111,1111,GÜZELBAHÇE SİTESİ,bus,iett_gtfs,Pendik,True,False
iett_1112__bus,iett_1112,1112,GÜZELBAHÇE SİTESİ,bus,iett_gtfs,Pendik,True,False
iett_1113__bus,iett_1113,1113,ÇAMLIK İLKOKULU,bus,iett_gtfs,Pendik,True,False
iett_1114__bus,iett_1114,1114,ÇAMLIK İLKOKULU,bus,iett_gtfs,Pendik,True,False
iett_578623__bus,iett_578623,578623,CUMHURİYET PARKI,bus,iett_gtfs,Ataşehir,True,False
iett_578624__bus,iett_578624,578624,CUMHURİYET PARKI,bus,iett_gtfs,Ataşehir,True,False
iett_347__bus,iett_347,347,BAŞKAYA SOKAK,bus,iett_gtfs,Tuzla,True,False
iett_510330__bus,iett_510330,510330,MESLEK YÜKSEKOKULU ,bus,iett_gtfs,Maltepe,True,False
iett_5251127__bus,iett_5251127,5251127,MESLEK YÜKSEK OKULU,bus,iett_gtfs,Maltepe,True,False
iett_578625__bus,iett_578625,578625,KAYIŞDAĞI DUDULLU CADDESİ,bus,iett_gtfs,Ataşehir,True,False
iett_578626__bus,iett_578626,578626,KAYIŞDAĞI DUDULLU CADDESİ,bus,iett_gtfs,Ataşehir,True,False
iett_578627__bus,iett_578627,578627,DİLEK SABANCI MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Ataşehir,True,False
iett_578628__bus,iett_578628,578628,DİLEK SABANCI MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Ataşehir,True,False
iett_510331__bus,iett_510331,510331,MİMAR SİNAN ÖĞRENCİ YURDU,bus,iett_gtfs,Maltepe,True,False
iett_510332__bus,iett_510332,510332,MİMAR SİNAN ÖĞRENCİ YURDU ,bus,iett_gtfs,Maltepe,True,False
iett_578631__bus,iett_578631,578631,BEGONYA SOKAK,bus,iett_gtfs,Ataşehir,True,False
iett_510337__bus,iett_510337,510337,MARMARA ÜNİVERSİTESİ ALT KAPI,bus,iett_gtfs,Maltepe,True,False
iett_510338__bus,iett_510338,510338,MARMARA ÜNİV. BAŞIBÜYÜK KAMPÜSÜ,bus,iett_gtfs,Maltepe,True,False
iett_510339__bus,iett_510339,510339,MARMARA ÜNİV. BAŞIBÜYÜK KAMPÜSÜ,bus,iett_gtfs,Maltepe,True,False
iett_510693__bus,iett_510693,510693,MÜVERRİH ATA SOKAK,bus,iett_gtfs,Kadıköy,True,False
iett_578632__bus,iett_578632,578632,FATİH CADDESİ,bus,iett_gtfs,Ataşehir,True,False
iett_578633__bus,iett_578633,578633,KARAMAN CADDESİ,bus,iett_gtfs,Ataşehir,True,False
iett_349__bus,iett_349,349,AKFIRAT  KIZILAY,bus,iett_gtfs,Tuzla,True,False
iett_350__bus,iett_350,350,AKFIRAT KIZILAY,bus,iett_gtfs,Tuzla,True,False
iett_1604__bus,iett_1604,1604,ŞEHİT ER YILDIRAY BİROĞLU İLKOKULU,bus,iett_gtfs,Kartal,True,False
iett_1605__bus,iett_1605,1605,ŞEHİT ER YILDIRAY BİROĞLU İLKOKULU,bus,iett_gtfs,Kartal,True,False
iett_510343__bus,iett_510343,510343,CEVİZLİ AYEDAŞ,bus,iett_gtfs,Maltepe,True,False
iett_681280__bus,iett_681280,681280,TEİAŞ BÖLGE MÜDÜRLÜĞÜ,bus,iett_gtfs,Ümraniye,True,False
iett_681281__bus,iett_681281,681281,TEİAŞ BÖLGE MÜDÜRLÜĞÜ,bus,iett_gtfs,Ümraniye,True,False
iett_580175__bus,iett_580175,580175,NAMIK KEMAL MAHALLESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580176__bus,iett_580176,580176,NAMIK KEMAL MAHALLESİ,bus,iett_gtfs,Ümraniye,True,False
iett_681282__bus,iett_681282,681282,NAMAZGAH SAPAĞI,bus,iett_gtfs,Üsküdar,True,False
iett_681283__bus,iett_681283,681283,NAMAZGAH SAPAĞI,bus,iett_gtfs,Üsküdar,True,False
iett_509257__bus,iett_509257,509257,YAKACIK CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_681284__bus,iett_681284,681284,İHSAN ERDEMİR AİLE SAĞLIĞI MERKEZİ,bus,iett_gtfs,Üsküdar,True,False
iett_681285__bus,iett_681285,681285,İHSAN ERDEMİR AİLE SAĞLIĞI MERKEZİ,bus,iett_gtfs,Üsküdar,True,False
iett_681286__bus,iett_681286,681286,ABDULLAHBEY CAMİİ,bus,iett_gtfs,Üsküdar,True,False
iett_681287__bus,iett_681287,681287,ABDULLAHBEY CAMİİ,bus,iett_gtfs,Üsküdar,True,False
iett_681288__bus,iett_681288,681288,KARLIDERE CADDESİ,bus,iett_gtfs,Üsküdar,True,False
iett_681290__bus,iett_681290,681290,CUMHURİYET MAHALLESİ MUHTARLIĞI,bus,iett_gtfs,Üsküdar,True,False
iett_681291__bus,iett_681291,681291,CUMHURİYET MAHALLESİ MUHTARLIĞI,bus,iett_gtfs,Üsküdar,True,False
iett_681292__bus,iett_681292,681292,ÖZANAKENT,bus,iett_gtfs,Üsküdar,True,False
iett_681293__bus,iett_681293,681293,ÖZANAKENT,bus,iett_gtfs,Üsküdar,True,False
iett_681294__bus,iett_681294,681294,ESATPAŞA CADDESİ,bus,iett_gtfs,Üsküdar,True,False
iett_681296__bus,iett_681296,681296,ESATPAŞA CADDESİ,bus,iett_gtfs,Üsküdar,True,False
iett_580177__bus,iett_580177,580177,ÇAKMAK MERKEZ CAMİİ,bus,iett_gtfs,Ümraniye,True,False
iett_580178__bus,iett_580178,580178,ÇAKMAK MERKEZ CAMİİ,bus,iett_gtfs,Ümraniye,True,False
iett_580179__bus,iett_580179,580179,ÇAKMAK SPOR TESİSLERİ,bus,iett_gtfs,Ümraniye,True,False
iett_580181__bus,iett_580181,580181,SEVGİ PARKI,bus,iett_gtfs,Ümraniye,True,False
iett_580182__bus,iett_580182,580182,SEVGİ PARKI,bus,iett_gtfs,Ümraniye,True,False
iett_580183__bus,iett_580183,580183,ŞEHİT MAHMUT COŞKUNSU,bus,iett_gtfs,Ümraniye,True,False
iett_580184__bus,iett_580184,580184,ŞEHİT MAHMUT COŞKUNSU,bus,iett_gtfs,Ümraniye,True,False
iett_580185__bus,iett_580185,580185,ŞEHİT MURAT FİLİK PARKI,bus,iett_gtfs,Ümraniye,True,False
iett_580187__bus,iett_580187,580187,ŞEHİT EMRE ANŞİN,bus,iett_gtfs,Ümraniye,True,False
iett_580189__bus,iett_580189,580189,ÇAMLIK MERKEZ CAMİİ,bus,iett_gtfs,Ümraniye,True,False
iett_580190__bus,iett_580190,580190,ÇAMLIK MERKEZ CAMİİ,bus,iett_gtfs,Ümraniye,True,False
iett_580191__bus,iett_580191,580191,ÇAMLIK MAHALLESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580193__bus,iett_580193,580193,SELÇUK ECZA 50.YIL ORTAOKULU,bus,iett_gtfs,Ümraniye,True,False
iett_580202__bus,iett_580202,580202,KÜRKÇÜLER CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580203__bus,iett_580203,580203,KÜRKÇÜLER CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580204__bus,iett_580204,580204,MOBİLYACILAR SİTESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580206__bus,iett_580206,580206,SARIGÜL  ,bus,iett_gtfs,Ümraniye,True,False
iett_580207__bus,iett_580207,580207,SARIGÜL ,bus,iett_gtfs,Ümraniye,True,False
iett_580208__bus,iett_580208,580208,ESENŞEHİR SAPAĞI,bus,iett_gtfs,Ümraniye,True,False
iett_580209__bus,iett_580209,580209,ESENŞEHİR SAPAĞI,bus,iett_gtfs,Ümraniye,True,False
iett_580210__bus,iett_580210,580210,KURTULUŞ CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580212__bus,iett_580212,580212,ESENKENT MAHALLE MUHTARLIĞI,bus,iett_gtfs,Ümraniye,True,False
iett_580214__bus,iett_580214,580214,TELETAŞ TESİSLERİ,bus,iett_gtfs,Ümraniye,True,False
iett_580215__bus,iett_580215,580215,TELETAŞ TESİSLERİ,bus,iett_gtfs,Ümraniye,True,False
iett_580216__bus,iett_580216,580216,AŞIK MAHSUNİ ŞERİF CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580217__bus,iett_580217,580217,AŞIK MAHSUNİ ŞERİF CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580218__bus,iett_580218,580218,ESENKENT MAHALLESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580219__bus,iett_580219,580219,ESENKENT MAHALLESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580220__bus,iett_580220,580220,ÇEKMEKÖY YOLU,bus,iett_gtfs,Ümraniye,True,False
iett_580221__bus,iett_580221,580221,ÇEKMEKÖY YOLU,bus,iett_gtfs,Ümraniye,True,False
iett_580222__bus,iett_580222,580222,ULUS CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580224__bus,iett_580224,580224,ACAR SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_580225__bus,iett_580225,580225,ACAR SOKAK,bus,iett_gtfs,Ümraniye,True,False
iett_290137__bus,iett_290137,290137,MİMAR SİNAN CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290138__bus,iett_290138,290138,MİMAR SİNAN CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290139__bus,iett_290139,290139,KÖYİÇİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290140__bus,iett_290140,290140,KÖYİÇİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290141__bus,iett_290141,290141,KÖŞK,bus,iett_gtfs,Çekmeköy,True,False
iett_290142__bus,iett_290142,290142,KÖŞK,bus,iett_gtfs,Çekmeköy,True,False
iett_290143__bus,iett_290143,290143,ÇEKMEKÖY,bus,iett_gtfs,Çekmeköy,True,False
iett_290144__bus,iett_290144,290144,ÇEKMEKÖY,bus,iett_gtfs,Çekmeköy,True,False
iett_580226__bus,iett_580226,580226,EVLİYA ÇELEBİ MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580227__bus,iett_580227,580227,EVLİYA ÇELEBİ MESLEKİ VE TEKNİK ANADOLU LİSESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580228__bus,iett_580228,580228,HACEGAN ORMANI,bus,iett_gtfs,Ümraniye,True,False
iett_580231__bus,iett_580231,580231,KOCATEPE MEZARLIK,bus,iett_gtfs,Ümraniye,True,False
iett_580232__bus,iett_580232,580232,KOCATEPE MEZARLIK,bus,iett_gtfs,Ümraniye,True,False
iett_580233__bus,iett_580233,580233,KOCATEPE,bus,iett_gtfs,Ümraniye,True,False
iett_292772__bus,iett_292772,292772,BOZTEPE,bus,iett_gtfs,Beykoz,True,False
iett_580235__bus,iett_580235,580235,BOZTEPE,bus,iett_gtfs,Ümraniye,True,False
iett_509258__bus,iett_509258,509258,SEMERKAND,bus,iett_gtfs,Sancaktepe,True,False
iett_509259__bus,iett_509259,509259,OTOBAN GİRİŞİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509260__bus,iett_509260,509260,OTOBAN GİRİŞİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509261__bus,iett_509261,509261,TOPAL OSMAN CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509262__bus,iett_509262,509262,TOPAL OSMAN CADDESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509263__bus,iett_509263,509263,FATİH MAHALLESİ,bus,iett_gtfs,Sancaktepe,True,False
iett_509265__bus,iett_509265,509265,ORTADAĞ,bus,iett_gtfs,Sancaktepe,True,False
iett_509266__bus,iett_509266,509266,ORTADAĞ,bus,iett_gtfs,Sancaktepe,True,False
iett_509267__bus,iett_509267,509267,KIZILAY,bus,iett_gtfs,Sancaktepe,True,False
iett_509268__bus,iett_509268,509268,KIZILAY,bus,iett_gtfs,Sancaktepe,True,False
iett_509269__bus,iett_509269,509269,NİZAMİYE,bus,iett_gtfs,Maltepe,True,False
iett_509270__bus,iett_509270,509270,NİZAMİYE,bus,iett_gtfs,Sancaktepe,True,False
iett_681298__bus,iett_681298,681298,ŞEHRİBAN HATUN CAMİİ,bus,iett_gtfs,Üsküdar,True,False
iett_681299__bus,iett_681299,681299,ŞEHRİBAN HATUN CAMİİ,bus,iett_gtfs,Üsküdar,True,False
iett_681300__bus,iett_681300,681300,ABDULLAHAĞA CADDESİ,bus,iett_gtfs,Üsküdar,True,False
iett_681302__bus,iett_681302,681302,BURHANİYE CAMİİ,bus,iett_gtfs,Üsküdar,True,False
iett_681304__bus,iett_681304,681304,ŞİFA KUYUSU,bus,iett_gtfs,Üsküdar,True,False
iett_292773__bus,iett_292773,292773,NİLÜFER ÇIKMAZI,bus,iett_gtfs,Beykoz,True,False
iett_290145__bus,iett_290145,290145,SİTELER,bus,iett_gtfs,Çekmeköy,True,False
iett_290146__bus,iett_290146,290146,SİTELER,bus,iett_gtfs,Çekmeköy,True,False
iett_290147__bus,iett_290147,290147,REFAH CAMİİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290148__bus,iett_290148,290148,REFAH CAMİİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290149__bus,iett_290149,290149,BAYRAKTAR SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290150__bus,iett_290150,290150,BAYRAKTAR SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290151__bus,iett_290151,290151,ARKADAŞ SOKAK - CEMEVİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290152__bus,iett_290152,290152,ARKADAŞ SOKAK - CEMEVİ,bus,iett_gtfs,Çekmeköy,True,False
iett_681306__bus,iett_681306,681306,15 TEMMUZ ŞEHİTLER KÖPRÜSÜ,bus,iett_gtfs,Üsküdar,True,False
iett_681307__bus,iett_681307,681307,15 TEMMUZ ŞEHİTLER KÖPRÜSÜ,bus,iett_gtfs,Üsküdar,True,False
iett_580236__bus,iett_580236,580236,EZBER CADDESİ,bus,iett_gtfs,Ümraniye,True,False
iett_290153__bus,iett_290153,290153,VATAN CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290154__bus,iett_290154,290154,VATAN CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290712__bus,iett_290712,290712,GÜNEŞ CADDESİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_580246__bus,iett_580246,580246,DUDULLU SONDURAK,bus,iett_gtfs,Ümraniye,True,False
iett_580238__bus,iett_580238,580238,İ.M.E.S.,bus,iett_gtfs,Ümraniye,True,False
iett_580239__bus,iett_580239,580239,İ.M.E.S.,bus,iett_gtfs,Ümraniye,True,False
iett_580240__bus,iett_580240,580240,MODOKO,bus,iett_gtfs,Ümraniye,True,False
iett_580241__bus,iett_580241,580241,MODOKO,bus,iett_gtfs,Ümraniye,True,False
iett_580242__bus,iett_580242,580242,ESENŞEHİR MAHALLESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580243__bus,iett_580243,580243,ESENŞEHİR MAHALLESİ,bus,iett_gtfs,Ümraniye,True,False
iett_580244__bus,iett_580244,580244,DUDULLU,bus,iett_gtfs,Ümraniye,True,False
iett_580245__bus,iett_580245,580245,DUDULLU,bus,iett_gtfs,Ümraniye,True,False
iett_290155__bus,iett_290155,290155,ÖZDİL SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290157__bus,iett_290157,290157,ADNAN KAHVECİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290158__bus,iett_290158,290158,ADNAN KAHVECİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290715__bus,iett_290715,290715,SULTANBEYLİ ÇOK PROGRAMLI ANADOLU LİSESİ,bus,iett_gtfs,Sultanbeyli,True,False
iett_290159__bus,iett_290159,290159,KESTANE SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_580247__bus,iett_580247,580247,TATLISU MUHTARLIĞI,bus,iett_gtfs,Ümraniye,True,False
iett_292775__bus,iett_292775,292775,CELAL ARAS ANADOLU LİSESİ,bus,iett_gtfs,Beykoz,True,False
iett_681316__bus,iett_681316,681316,KUŞBAKIŞI CADDESİ,bus,iett_gtfs,Üsküdar,True,False
iett_290161__bus,iett_290161,290161,VATAN CADDESİ,bus,iett_gtfs,Çekmeköy,True,False
iett_290163__bus,iett_290163,290163,GÜVEN SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290165__bus,iett_290165,290165,NAR SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_290166__bus,iett_290166,290166,NAR SOKAK,bus,iett_gtfs,Çekmeköy,True,False
iett_292778__bus,iett_292778,292778,HUZUREVİ,bus,iett_gtfs,Beykoz,True,False
iett_292779__bus,iett_292779,292779,HUZUREVİ   ,bus,iett_gtfs,Beykoz,True,False
iett_292780__bus,iett_292780,292780,KARE SOKAK,bus,iett_gtfs,Beykoz,True,False
iett_292781__bus,iett_292781,292781,KARE SOKAK,bus,iett_gtfs,Beykoz,True,False
